uid,block,policy,event,offset_ms,tol_ms,hits,cuts,refs,den,twice_hits
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,speaker_count_3408_last,valley,12.5,40.0,1,4,5,9,2
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,rise,0.0,20.0,4,11,8,19,8
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,rise,0.0,40.0,4,11,8,19,8
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,rise,12.5,20.0,4,11,8,19,8
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,rise,12.5,40.0,6,11,8,19,12
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,fall,0.0,20.0,1,11,8,19,2
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,fall,0.0,40.0,4,11,8,19,8
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,fall,12.5,20.0,2,11,8,19,4
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,fall,12.5,40.0,4,11,8,19,8
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,peak,0.0,20.0,0,11,6,17,0
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,peak,0.0,40.0,1,11,6,17,2
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,peak,12.5,20.0,1,11,6,17,2
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,peak,12.5,40.0,4,11,6,17,8
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,valley,0.0,20.0,2,11,5,16,4
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,valley,0.0,40.0,2,11,5,16,4
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,valley,12.5,20.0,2,11,5,16,4
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3407,valley,12.5,40.0,3,11,5,16,6
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,rise,0.0,20.0,3,9,8,17,6
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,rise,0.0,40.0,3,9,8,17,6
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,rise,12.5,20.0,3,9,8,17,6
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,rise,12.5,40.0,5,9,8,17,10
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,fall,0.0,20.0,3,9,8,17,6
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,fall,0.0,40.0,4,9,8,17,8
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,fall,12.5,20.0,3,9,8,17,6
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,fall,12.5,40.0,5,9,8,17,10
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,peak,0.0,20.0,0,9,6,15,0
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,peak,0.0,40.0,2,9,6,15,4
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,peak,12.5,20.0,1,9,6,15,2
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,peak,12.5,40.0,3,9,6,15,6
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,valley,0.0,20.0,1,9,5,14,2
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,valley,0.0,40.0,2,9,5,14,4
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,valley,12.5,20.0,1,9,5,14,2
ex02_confused_00233,ex02::DID SHE JUMP IN A CAB,emotion_3409,valley,12.5,40.0,3,9,5,14,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,rise,0.0,20.0,5,19,8,27,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,rise,0.0,40.0,7,19,8,27,14
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,rise,12.5,20.0,7,19,8,27,14
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,rise,12.5,40.0,7,19,8,27,14
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,fall,0.0,20.0,6,19,8,27,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,fall,0.0,40.0,6,19,8,27,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,fall,12.5,20.0,6,19,8,27,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,fall,12.5,40.0,8,19,8,27,16
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,peak,0.0,20.0,2,19,5,24,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,peak,0.0,40.0,4,19,5,24,8
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,peak,12.5,20.0,2,19,5,24,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,peak,12.5,40.0,5,19,5,24,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,valley,0.0,20.0,0,19,4,23,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,valley,0.0,40.0,3,19,4,23,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,valley,12.5,20.0,2,19,4,23,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,asr_3408,valley,12.5,40.0,3,19,4,23,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,rise,0.0,20.0,4,9,8,17,8
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,rise,0.0,40.0,5,9,8,17,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,rise,12.5,20.0,5,9,8,17,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,rise,12.5,40.0,7,9,8,17,14
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,fall,0.0,20.0,1,9,8,17,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,fall,0.0,40.0,2,9,8,17,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,fall,12.5,20.0,1,9,8,17,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,fall,12.5,40.0,3,9,8,17,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,peak,0.0,20.0,0,9,5,14,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,peak,0.0,40.0,0,9,5,14,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,peak,12.5,20.0,0,9,5,14,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,peak,12.5,40.0,3,9,5,14,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,valley,0.0,20.0,1,9,4,13,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,valley,0.0,40.0,3,9,4,13,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,valley,12.5,20.0,1,9,4,13,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3408,valley,12.5,40.0,3,9,4,13,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,rise,0.0,20.0,5,14,8,22,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,rise,0.0,40.0,6,14,8,22,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,rise,12.5,20.0,6,14,8,22,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,rise,12.5,40.0,7,14,8,22,14
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,fall,0.0,20.0,3,14,8,22,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,fall,0.0,40.0,7,14,8,22,14
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,fall,12.5,20.0,5,14,8,22,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,fall,12.5,40.0,8,14,8,22,16
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,peak,0.0,20.0,1,14,5,19,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,peak,0.0,40.0,2,14,5,19,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,peak,12.5,20.0,1,14,5,19,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,peak,12.5,40.0,5,14,5,19,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,valley,0.0,20.0,1,14,4,18,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,valley,0.0,40.0,2,14,4,18,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,valley,12.5,20.0,2,14,4,18,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,intent_3408_last,valley,12.5,40.0,3,14,4,18,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,rise,0.0,20.0,6,6,8,14,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,rise,0.0,40.0,6,6,8,14,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,rise,12.5,20.0,6,6,8,14,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,rise,12.5,40.0,6,6,8,14,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,fall,0.0,20.0,0,6,8,14,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,fall,0.0,40.0,0,6,8,14,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,fall,12.5,20.0,0,6,8,14,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,fall,12.5,40.0,1,6,8,14,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,peak,0.0,20.0,0,6,5,11,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,peak,0.0,40.0,1,6,5,11,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,peak,12.5,20.0,1,6,5,11,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,peak,12.5,40.0,4,6,5,11,8
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,valley,0.0,20.0,0,6,4,10,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,valley,0.0,40.0,2,6,4,10,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,valley,12.5,20.0,0,6,4,10,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,speaker_count_3408_last,valley,12.5,40.0,2,6,4,10,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,rise,0.0,20.0,4,11,8,19,8
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,rise,0.0,40.0,6,11,8,19,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,rise,12.5,20.0,6,11,8,19,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,rise,12.5,40.0,7,11,8,19,14
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,fall,0.0,20.0,2,11,8,19,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,fall,0.0,40.0,5,11,8,19,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,fall,12.5,20.0,3,11,8,19,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,fall,12.5,40.0,5,11,8,19,10
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,peak,0.0,20.0,0,11,5,16,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,peak,0.0,40.0,0,11,5,16,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,peak,12.5,20.0,0,11,5,16,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,peak,12.5,40.0,2,11,5,16,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,valley,0.0,20.0,1,11,4,15,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,valley,0.0,40.0,3,11,4,15,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,valley,12.5,20.0,2,11,4,15,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3407,valley,12.5,40.0,3,11,4,15,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,rise,0.0,20.0,4,10,8,18,8
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,rise,0.0,40.0,6,10,8,18,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,rise,12.5,20.0,6,10,8,18,12
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,rise,12.5,40.0,7,10,8,18,14
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,fall,0.0,20.0,2,10,8,18,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,fall,0.0,40.0,4,10,8,18,8
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,fall,12.5,20.0,2,10,8,18,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,fall,12.5,40.0,4,10,8,18,8
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,peak,0.0,20.0,0,10,5,15,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,peak,0.0,40.0,1,10,5,15,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,peak,12.5,20.0,0,10,5,15,0
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,peak,12.5,40.0,3,10,5,15,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,valley,0.0,20.0,1,10,4,14,2
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,valley,0.0,40.0,3,10,4,14,6
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,valley,12.5,20.0,2,10,4,14,4
ex02_confused_00261,ex02::YACHT CLUB IN HALF AN HOUR,emotion_3409,valley,12.5,40.0,3,10,4,14,6
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,rise,0.0,20.0,16,65,26,91,32
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,rise,0.0,40.0,21,65,26,91,42
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,rise,12.5,20.0,19,65,26,91,38
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,rise,12.5,40.0,21,65,26,91,42
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,fall,0.0,20.0,16,65,23,88,32
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,fall,0.0,40.0,20,65,23,88,40
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,fall,12.5,20.0,20,65,23,88,40
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,fall,12.5,40.0,21,65,23,88,42
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,peak,0.0,20.0,10,65,19,84,20
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,peak,0.0,40.0,18,65,19,84,36
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,peak,12.5,20.0,15,65,19,84,30
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,peak,12.5,40.0,18,65,19,84,36
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,valley,0.0,20.0,2,65,18,83,4
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,valley,0.0,40.0,10,65,18,83,20
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,valley,12.5,20.0,7,65,18,83,14
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,asr_3408,valley,12.5,40.0,13,65,18,83,26
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,rise,0.0,20.0,15,36,26,62,30
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,rise,0.0,40.0,19,36,26,62,38
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,rise,12.5,20.0,17,36,26,62,34
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,rise,12.5,40.0,19,36,26,62,38
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,fall,0.0,20.0,6,36,23,59,12
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,fall,0.0,40.0,13,36,23,59,26
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,fall,12.5,20.0,8,36,23,59,16
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,fall,12.5,40.0,13,36,23,59,26
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,peak,0.0,20.0,0,36,19,55,0
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,peak,0.0,40.0,9,36,19,55,18
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,peak,12.5,20.0,6,36,19,55,12
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,peak,12.5,40.0,13,36,19,55,26
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,valley,0.0,20.0,3,36,18,54,6
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,valley,0.0,40.0,10,36,18,54,20
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,valley,12.5,20.0,7,36,18,54,14
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,emotion_3408,valley,12.5,40.0,11,36,18,54,22
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,rise,0.0,20.0,17,47,26,73,34
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,rise,0.0,40.0,21,47,26,73,42
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,rise,12.5,20.0,19,47,26,73,38
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,rise,12.5,40.0,22,47,26,73,44
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,fall,0.0,20.0,10,47,23,70,20
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,fall,0.0,40.0,16,47,23,70,32
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,fall,12.5,20.0,14,47,23,70,28
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,fall,12.5,40.0,17,47,23,70,34
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,peak,0.0,20.0,4,47,19,66,8
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,peak,0.0,40.0,14,47,19,66,28
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,peak,12.5,20.0,10,47,19,66,20
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,peak,12.5,40.0,17,47,19,66,34
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,valley,0.0,20.0,3,47,18,65,6
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,valley,0.0,40.0,10,47,18,65,20
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,valley,12.5,20.0,7,47,18,65,14
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,intent_3408_last,valley,12.5,40.0,11,47,18,65,22
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,rise,0.0,20.0,14,19,26,45,28
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,rise,0.0,40.0,17,19,26,45,34
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,rise,12.5,20.0,14,19,26,45,28
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,rise,12.5,40.0,17,19,26,45,34
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,fall,0.0,20.0,0,19,23,42,0
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,fall,0.0,40.0,0,19,23,42,0
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,fall,12.5,20.0,0,19,23,42,0
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,fall,12.5,40.0,3,19,23,42,6
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,peak,0.0,20.0,3,19,19,38,6
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,peak,0.0,40.0,7,19,19,38,14
ex02_confused_00326,ex02::KAYDA WAS HER NEUROSURGEON BUT NOW IT SEEMS LIKE JAKE'S MAKING ALL THE DECISIONS,speaker_count_3408_last,peak,12.5,20.0,7,19,19,38,14
